store_id,date,actual_shipments,campaign,is_weekend
AUH-01,2026-07-27,565,none,False
AUH-02,2026-07-27,403,none,False
AUH-03,2026-07-27,383,none,False
SHJ-01,2026-07-27,479,none,False
SHJ-02,2026-07-27,333,none,False
AAN-01,2026-07-27,211,none,False
RAK-01,2026-07-27,190,none,False
FUJ-01,2026-07-27,193,none,False
DXB-01,2026-07-28,712,none,False
DXB-02,2026-07-28,648,none,False
DXB-03,2026-07-28,484,none,False
DXB-04,2026-07-28,386,none,False
AUH-01,2026-07-28,526,none,False
AUH-02,2026-07-28,375,none,False
AUH-03,2026-07-28,315,none,False
SHJ-01,2026-07-28,488,none,False
SHJ-02,2026-07-28,367,none,False
AAN-01,2026-07-28,209,none,False
RAK-01,2026-07-28,220,none,False
FUJ-01,2026-07-28,166,none,False
DXB-01,2026-07-29,702,none,False
DXB-02,2026-07-29,587,none,False
DXB-03,2026-07-29,544,none,False
DXB-04,2026-07-29,383,none,False
AUH-01,2026-07-29,601,none,False
AUH-02,2026-07-29,463,none,False
AUH-03,2026-07-29,387,none,False
SHJ-01,2026-07-29,392,none,False
SHJ-02,2026-07-29,333,none,False
AAN-01,2026-07-29,213,none,False
RAK-01,2026-07-29,192,none,False
FUJ-01,2026-07-29,161,none,False
DXB-01,2026-07-30,717,none,False
DXB-02,2026-07-30,572,none,False
DXB-03,2026-07-30,502,none,False
DXB-04,2026-07-30,364,none,False
AUH-01,2026-07-30,595,none,False
AUH-02,2026-07-30,435,none,False
AUH-03,2026-07-30,326,none,False
SHJ-01,2026-07-30,448,none,False
SHJ-02,2026-07-30,425,none,False
AAN-01,2026-07-30,231,none,False
RAK-01,2026-07-30,173,none,False
FUJ-01,2026-07-30,162,none,False
DXB-01,2026-07-31,734,none,True
DXB-02,2026-07-31,759,none,True
DXB-03,2026-07-31,569,none,True
DXB-04,2026-07-31,410,none,True
AUH-01,2026-07-31,796,none,True
AUH-02,2026-07-31,516,none,True
AUH-03,2026-07-31,389,none,True
SHJ-01,2026-07-31,502,none,True
SHJ-02,2026-07-31,383,none,True
AAN-01,2026-07-31,268,none,True
RAK-01,2026-07-31,250,none,True
FUJ-01,2026-07-31,175,none,True
DXB-01,2026-08-01,857,none,True
DXB-02,2026-08-01,760,none,True
DXB-03,2026-08-01,565,none,True
DXB-04,2026-08-01,397,none,True
AUH-01,2026-08-01,642,none,True
AUH-02,2026-08-01,484,none,True
AUH-03,2026-08-01,368,none,True
SHJ-01,2026-08-01,578,none,True
SHJ-02,2026-08-01,463,none,True
AAN-01,2026-08-01,260,none,True
RAK-01,2026-08-01,236,none,True
FUJ-01,2026-08-01,219,none,True
